Wall time,Step,Value
1743608831.20521,23600,0.08524524420499802
1743608832.3102849,24000,0.08596929907798767
1743608833.3434308,24400,0.12478712946176529
1743608834.2557154,24800,0.16636015474796295
1743608835.0824432,25000,0.08294979482889175
1743608835.5956252,25200,0.0025809695944190025
1743608836.776911,25600,0.20760147273540497
1743608837.7663403,26000,0.0018105357885360718
1743608838.762292,26400,0.1263379007577896
1743608839.9095445,26800,0.12438378483057022
1743608841.2578845,27200,0.08210022747516632
1743608842.4685273,27600,0.0022982272785156965
1743608843.6591523,28000,0.28809067606925964
1743608844.6998005,28400,0.2501057982444763
1743608845.8308764,28800,0.0020221718586981297
1743608846.7815652,29200,0.0914180800318718
1743608847.731864,29600,0.0029595997184515
1743608849.2045925,30000,0.16057823598384857
1743608850.2795448,30400,0.3031102120876312
1743608851.4008698,30800,0.19520869851112366
1743608852.4108894,31200,0.1913096010684967
1743608853.6706321,31600,0.16145549714565277
1743608854.9061918,32000,0.0037923958152532578
1743608856.02745,32400,0.15937604010105133
1743608857.1238415,32800,0.09118950366973877
1743608858.1842499,33200,0.1557173728942871
1743608859.254564,33600,0.0031639854423701763
1743608860.3311293,34000,0.07768569141626358
1743608861.5393038,34400,0.001279487507417798
1743608862.7747009,34800,0.0008022896945476532
1743608863.6354043,35000,0.005108811426907778
1743608864.1856833,35200,0.07852306216955185
1743608865.310365,35600,0.1561020016670227
1743608866.2175562,36000,0.20142525434494019
1743608867.1295981,36400,0.0006275102496147156
1743608868.1572375,36800,0.004210139159113169
1743608869.2539144,37200,0.006889738142490387
1743608870.2382426,37600,0.16527581214904785
1743608871.2945552,38000,0.08546695113182068
1743608872.8529437,38400,0.20040449500083923
1743608874.228701,38800,0.11974630504846573
1743608875.4602757,39200,0.09000939130783081
1743608876.8032436,39600,0.07882248610258102
1743608878.2948906,40000,0.08368787914514542
1743608879.5450006,40400,0.225609689950943
1743608880.9196362,40800,0.002962820464745164
1743608882.322849,41200,0.07360417395830154
1743608883.6774943,41600,0.08526146411895752
1743608884.816254,42000,0.16751974821090698
1743608885.7946954,42400,0.0786198303103447
1743608887.0406313,42800,0.0041621653363108635
1743608888.0617487,43200,0.1493203341960907
1743608889.182939,43600,0.23643681406974792
1743608890.3733494,44000,0.185293048620224
1743608891.3377397,44400,0.07936672866344452
1743608892.3452508,44800,0.010705479420721531
1743608893.2066846,45000,0.19008001685142517
1743608893.7766066,45200,0.4057590365409851
1743608894.8579354,45600,0.02117135189473629
1743608895.7804797,46000,0.12407031655311584
1743608896.9197643,46400,0.07160423696041107
1743608898.0449426,46800,0.006455759983509779
1743608899.029243,47200,0.3376259207725525
1743608900.0114605,47600,0.004192660097032785
1743608901.0744991,48000,0.10110018402338028
1743608902.007803,48400,0.1634826362133026
1743608903.026961,48800,0.03255904093384743
1743608904.1561778,49200,0.08730095624923706
1743608905.2762525,49600,0.023220067843794823
1743608906.7469058,50000,0.10327310860157013
1743608908.465399,50400,0.17055374383926392
1743608909.7357337,50800,0.02507695183157921
1743608910.7879808,51200,0.02882300689816475
1743608911.72049,51600,0.09175632148981094
1743608912.796239,52000,0.22276970744132996
1743608913.932669,52400,0.09567655622959137
1743608915.1364183,52800,0.16134992241859436
1743608916.224225,53200,0.21398614346981049
1743608917.4790852,53600,0.2501043677330017
1743608918.6218207,54000,0.14529454708099365
1743608919.6471088,54400,0.19079557061195374
1743608920.5360863,54800,0.02976973168551922
1743608921.431461,55000,0.189721018075943
1743608921.929576,55200,0.0338246114552021
1743608922.87508,55600,0.12378133833408356
1743608923.8637753,56000,0.02026151306927204
1743608924.7998605,56400,0.07163673639297485
1743608925.7832708,56800,0.19165149331092834
1743608926.891502,57200,0.10792095959186554
1743608927.8935318,57600,0.14897574484348297
1743608928.9041443,58000,0.01679406873881817
1743608929.8466668,58400,0.0675569549202919
1743608930.850916,58800,0.012362604960799217
1743608931.8490915,59200,0.12038765847682953
1743608932.8847861,59600,0.04982040822505951
1743608934.3157291,60000,0.09598704427480698
1743608935.4479816,60400,0.058234140276908875
1743608936.5212517,60800,0.06607314944267273
1743608937.5391834,61200,0.08025086671113968
1743608938.5461948,61600,0.03527117520570755
1743608939.5308816,62000,0.04242879897356033
1743608940.5742605,62400,0.1538284420967102
1743608941.6418715,62800,0.01622028276324272
1743608942.7510498,63200,0.02501499652862549
1743608943.8111167,63600,0.09421605616807938
1743608944.9063294,64000,0.11974529922008514
1743608945.936992,64400,0.011370276100933552
1743608946.9618669,64800,0.010882641188800335
1743608947.8835776,65000,0.0264478400349617
1743608948.3578134,65200,0.019806984812021255
1743608949.3758073,65600,0.19354930520057678
1743608950.412093,66000,0.021999314427375793
1743608951.5256073,66400,0.015616975724697113
1743608952.5980885,66800,0.08486463874578476
1743608953.658943,67200,0.16482631862163544
1743608954.784744,67600,0.0879942923784256
1743608955.7793927,68000,0.025523904711008072
1743608956.7481835,68400,0.013548241928219795
1743608957.731854,68800,0.12836290895938873
1743608958.8099122,69200,0.0071890344843268394
1743608959.7739275,69600,0.016964204609394073
1743608961.123141,70000,0.15330369770526886
1743608962.1575916,70400,0.02544793114066124
1743608963.1559036,70800,0.008478065952658653
1743608964.3521929,71200,0.1985316127538681
1743608965.3182192,71600,0.008129195310175419
1743608966.2447464,72000,0.006988712586462498
1743608967.3046284,72400,0.00564766488969326
1743608968.2816062,72800,0.007761113345623016
1743608969.3412206,73200,0.013400902971625328
1743608970.8001695,73600,0.012725302949547768
1743608972.1069994,74000,0.022817563265562057
1743608973.2346833,74400,0.08690407872200012
1743608974.4431384,74800,0.012651646509766579
1743608975.5876267,75000,0.015236328355967999
1743608976.268872,75200,0.013589314185082912
1743608977.509633,75600,0.020953109487891197
1743608978.7449996,76000,0.14906838536262512
1743608979.9082158,76400,0.04174554720520973
1743608981.0917833,76800,0.005725431721657515
1743608982.1230466,77200,0.01852448098361492
1743608983.5808785,77600,0.011465393006801605
1743608985.13956,78000,0.019033532589673996
1743608986.2902167,78400,0.010617505759000778
1743608987.35636,78800,0.01856679469347
1743608988.3733096,79200,0.008835778571665287
1743608989.462801,79600,0.23512013256549835
1743608991.0136979,80000,0.006976955104619265
1743608992.2800791,80400,0.010202771052718163
1743608993.3486571,80800,0.008474690839648247
1743608994.501166,81200,0.011604796163737774
1743608995.6333828,81600,0.0076892743818461895
1743608996.746224,82000,0.024935420602560043
1743608997.780599,82400,0.0047335196286439896
1743608998.7974024,82800,0.01409241370856762
1743608999.901339,83200,0.031101705506443977
1743609001.0008833,83600,0.017059985548257828
1743609002.1437843,84000,0.1955510526895523
1743609003.1614256,84400,0.008695872500538826
1743609004.1423159,84800,0.008399306796491146
1743609005.448111,85000,0.1313227266073227
1743609006.1806045,85200,0.0067095099948346615
1743609009.4413204,85600,0.004505709744989872
1743609013.2689695,86000,0.022958720102906227
1743609015.8403356,86400,0.008635642006993294
1743609019.244264,86800,0.005431783385574818
1743609021.9404132,87200,0.004332500044256449
1743609025.1506283,87600,0.07440316677093506
1743609027.1822672,88000,0.00624206243082881
1743609029.2895427,88400,0.018125491216778755
1743609031.1957283,88800,0.08602436631917953
1743609032.9506214,89200,0.01127675548195839
1743609034.752645,89600,0.03451799973845482
1743609037.27219,90000,0.09742556512355804
1743609039.408722,90400,0.01187129132449627
1743609041.4756565,90800,0.0032769490499049425
1743609043.449253,91200,0.010395563207566738
1743609045.4236538,91600,0.011604970321059227
1743609047.258794,92000,0.0049812206998467445
1743609049.053909,92400,0.0070119695737957954
1743609050.8775187,92800,0.0037683453410863876
1743609052.9499803,93200,0.0012235610047355294
1743609055.2837129,93600,0.004183082841336727
1743609057.96191,94000,0.00686586182564497
1743609060.5716918,94400,0.009095296263694763
1743609062.6644592,94800,0.004287228919565678
1743609064.2649999,95000,0.08136700838804245
1743609065.2123253,95200,0.008573673665523529
1743609066.9246817,95600,0.011363205499947071
1743609068.7343597,96000,0.006141289137303829
1743609070.5030882,96400,0.003187434049323201
1743609072.1795604,96800,0.005658247508108616
1743609073.9772415,97200,0.011539913713932037
1743609075.6536381,97600,0.003906370140612125
1743609077.5190299,98000,0.007712048478424549
1743609079.337146,98400,0.004478650167584419
1743609081.1988127,98800,0.12543897330760956
1743609082.8978689,99200,0.0038877695333212614
1743609084.6121414,99600,0.003781681414693594
1743609086.9735644,100000,0.019416188821196556
